Date,Team,Opponent,Team Score,Opponent Score,Location,Team Margin,Team Result,Team Location,Team Avg Scoring Margin,Opponent Average Scoring Margin
1/2/13,Richmond,Air Force,91,68,Richmond,23,Win,Home,4.00,1.11
1/2/13,Air Force,Richmond,68,91,Richmond,-23,Loss,Away,1.11,4.00
1/2/13,Bradley,S Illinois,66,60,S Illinois,6,Win,Away,-0.26,-2.93
1/2/13,S Illinois,Bradley,60,66,S Illinois,-6,Loss,Home,-2.93,-0.26
1/2/13,San Diego St,CS Bakersfield,72,57,San Diego St,15,Win,Home,7.75,-4.27
1/2/13,CS Bakersfield,San Diego St,57,72,San Diego St,-15,Loss,Away,-4.27,7.75
1/2/13,Santa Clara,San Francisco,74,69,Santa Clara,5,Win,Home,5.10,-0.59
1/2/13,San Francisco,Santa Clara,69,74,Santa Clara,-5,Loss,Away,-0.59,5.10
1/2/13,SC Upstate,Hampton,68,49,SC Upstate,19,Win,Home,0.77,-1.47
1/2/13,Hampton,SC Upstate,49,68,SC Upstate,-19,Loss,Away,-1.47,0.77
1/2/13,Wyoming,SMU,59,56,SMU,3,Win,Away,1.46,0.80
1/2/13,SMU,Wyoming,56,59,SMU,-3,Loss,Home,0.80,1.46
1/2/13,Southern Univ,TX Southern,63,57,Southern Univ,6,Win,Home,8.26,5.16
1/2/13,TX Southern,Southern Univ,57,63,Southern Univ,-6,Loss,Away,5.16,8.26
1/2/13,Syracuse,Rutgers,78,53,Syracuse,25,Win,Home,12.68,-1.24
1/2/13,Rutgers,Syracuse,53,78,Syracuse,-25,Loss,Away,-1.24,12.68
1/2/13,Tulsa,Buffalo,63,57,Tulsa,6,Win,Home,-1.38,-2.57
1/2/13,Buffalo,Tulsa,57,63,Tulsa,-6,Loss,Away,-2.57,-1.38
1/2/13,UAB,Ga Southern,65,61,UAB,4,Win,Home,-0.87,-4.59
1/2/13,Ga Southern,UAB,61,65,UAB,-4,Loss,Away,-4.59,-0.87
1/2/13,South Florida,UCF,65,56,UCF,9,Win,Away,-3.40,2.48
1/2/13,UCF,South Florida,56,65,UCF,-9,Loss,Home,2.48,-3.40
1/2/13,Towson,UNC Wilmington,79,74,UNC Wilmington,5,Win,Away,0.67,-7.83
1/2/13,UNC Wilmington,Towson,74,79,UNC Wilmington,-5,Loss,Home,-7.83,0.67
1/2/13,Boise St,UT Arlington,64,46,UT Arlington,18,Win,Away,4.69,1.55
1/2/13,UT Arlington,Boise St,46,64,UT Arlington,-18,Loss,Home,1.55,4.69
1/2/13,Loyola-Chicago,Valparaiso,63,54,Valparaiso,9,Win,Away,1.27,8.90
1/2/13,Valparaiso,Loyola-Chicago,54,63,Valparaiso,-9,Loss,Home,8.90,1.27
1/2/13,Vanderbilt,William & Mary,64,50,Vanderbilt,14,Win,Home,0.00,-0.43
1/2/13,William & Mary,Vanderbilt,50,64,Vanderbilt,-14,Loss,Away,-0.43,0.00
1/2/13,Villanova,St John's,98,86,Villanova,12,Win,Home,2.87,-0.53
1/2/13,St John's,Villanova,86,98,Villanova,-12,Loss,Away,-0.53,2.87
1/2/13,W Illinois,Savannah St,39,35,W Illinois,4,Win,Home,4.92,-1.14
1/2/13,Savannah St,W Illinois,35,39,W Illinois,-4,Loss,Away,-1.14,4.92
1/2/13,Wake Forest,Xavier,66,59,Wake Forest,7,Win,Home,-2.40,2.87
1/2/13,Xavier,Wake Forest,59,66,Wake Forest,-7,Loss,Away,2.87,-2.40
1/2/13,NC Central,Winthrop,64,57,Winthrop,7,Win,Away,5.48,-4.31
1/2/13,Winthrop,NC Central,57,64,Winthrop,-7,Loss,Home,-4.31,5.48
1/1/13,Clemson,Citadel,92,51,Clemson,41,Win,Home,1.57,-11.41
1/1/13,Citadel,Clemson,51,92,Clemson,-41,Loss,Away,-11.41,1.57
1/1/13,FL Atlantic,Hofstra,61,57,FL Atlantic,4,Win,Home,-3.43,-8.97
1/1/13,Hofstra,FL Atlantic,57,61,FL Atlantic,-4,Loss,Away,-8.97,-3.43
1/1/13,Iowa St,Yale,80,70,Iowa St,10,Win,Home,9.23,-3.14
1/1/13,Yale,Iowa St,70,80,Iowa St,-10,Loss,Away,-3.14,9.23
1/1/13,Stony Brook,Manhattan,50,44,Manhattan,6,Win,Away,9.90,-2.38
1/1/13,Manhattan,Stony Brook,44,50,Manhattan,-6,Loss,Home,-2.38,9.90
1/1/13,Marquette,Connecticut,82,76,Marquette,6,Win,Home,6.73,4.47
1/1/13,Connecticut,Marquette,76,82,Marquette,-6,Loss,Away,4.47,6.73
1/1/13,Maryland,IUPUI,81,63,Maryland,18,Win,Home,7.10,-13.00
1/1/13,IUPUI,Maryland,63,81,Maryland,-18,Loss,Away,-13.00,7.10
12/31/12,Albany NY,Brown,57,50,Albany NY,7,Win,Home,4.12,-3.30
12/31/12,Brown,Albany NY,50,57,Albany NY,-7,Loss,Away,-3.30,4.12
12/31/12,Boston College,Dartmouth,79,58,Boston College,21,Win,Home,-1.29,-6.04
12/31/12,Dartmouth,Boston College,58,79,Boston College,-21,Loss,Away,-6.04,-1.29
12/31/12,Delaware,Rider,73,66,Delaware,7,Win,Home,-0.10,0.90
12/31/12,Rider,Delaware,66,73,Delaware,-7,Loss,Away,0.90,-0.10
12/31/12,St Joseph's PA,Drexel,63,49,Drexel,14,Win,Away,3.76,0.10
12/31/12,Drexel,St Joseph's PA,49,63,Drexel,-14,Loss,Home,0.10,3.76
12/31/12,Fordham,Monmouth NJ,82,71,Fordham,11,Win,Home,-11.48,-7.84
12/31/12,Monmouth NJ,Fordham,71,82,Fordham,-11,Loss,Away,-7.84,-11.48
12/31/12,Army,Houston Bap,95,86,Houston Bap,9,Win,Away,3.03,-7.52
12/31/12,Houston Bap,Army,86,95,Houston Bap,-9,Loss,Home,-7.52,3.03
12/31/12,Indiana,Iowa,69,65,Iowa,4,Win,Away,18.55,7.61
12/31/12,Iowa,Indiana,65,69,Iowa,-4,Loss,Home,7.61,18.55
12/31/12,Jacksonville,N Kentucky,53,51,Jacksonville,2,Win,Home,-5.45,-2.31
12/31/12,N Kentucky,Jacksonville,51,53,Jacksonville,-2,Loss,Away,-2.31,-5.45
12/31/12,Kansas St,South Dakota,70,50,Kansas St,20,Win,Home,7.60,-4.70
12/31/12,South Dakota,Kansas St,50,70,Kansas St,-20,Loss,Away,-4.70,7.60
12/31/12,FL Gulf Coast,Kennesaw,68,59,Kennesaw,9,Win,Away,4.57,-10.63
12/31/12,Kennesaw,FL Gulf Coast,59,68,Kennesaw,-9,Loss,Home,-10.63,4.57
12/31/12,F Dickinson,Longwood,79,71,Longwood,8,Win,Away,-13.35,-15.62
12/31/12,Longwood,F Dickinson,71,79,Longwood,-8,Loss,Home,-15.62,-13.35
12/31/12,Louisiana Tech,New Mexico St,81,72,Louisiana Tech,9,Win,Home,8.70,4.53
12/31/12,New Mexico St,Louisiana Tech,72,81,Louisiana Tech,-9,Loss,Away,4.53,8.70
12/31/12,Col Charleston,Marist,85,75,Marist,10,Win,Away,4.70,-4.67
12/31/12,Marist,Col Charleston,75,85,Marist,-10,Loss,Home,-4.67,4.70
12/31/12,Mercer,Stetson,70,64,Mercer,6,Win,Home,5.41,-2.39
12/31/12,Stetson,Mercer,64,70,Mercer,-6,Loss,Away,-2.39,5.41
12/31/12,Middle Tenn St,North Texas,75,57,Middle Tenn St,18,Win,Home,13.97,-3.14
12/31/12,North Texas,Middle Tenn St,57,75,Middle Tenn St,-18,Loss,Away,-3.14,13.97
12/31/12,Minnesota,Michigan St,76,63,Minnesota,13,Win,Home,7.03,8.67
12/31/12,Michigan St,Minnesota,63,76,Minnesota,-13,Loss,Away,8.67,7.03
12/31/12,NC State,UNC Greensboro,89,68,NC State,21,Win,Home,7.35,-4.37
12/31/12,UNC Greensboro,NC State,68,89,NC State,-21,Loss,Away,-4.37,7.35
12/31/12,NE Omaha,Missouri KC,77,65,NE Omaha,12,Win,Home,-11.28,-10.87
12/31/12,Missouri KC,NE Omaha,65,77,NE Omaha,-12,Loss,Away,-10.87,-11.28
12/31/12,North Florida,Lipscomb,84,70,North Florida,14,Win,Home,-3.93,-8.24
12/31/12,Lipscomb,North Florida,70,84,North Florida,-14,Loss,Away,-8.24,-3.93
12/31/12,Oklahoma,TAM C. Christi,72,42,Oklahoma,30,Win,Home,5.33,-8.11
12/31/12,TAM C. Christi,Oklahoma,42,72,Oklahoma,-30,Loss,Away,-8.11,5.33
12/31/12,Gonzaga,Oklahoma St,69,68,Oklahoma St,1,Win,Away,17.40,10.47
12/31/12,Oklahoma St,Gonzaga,68,69,Oklahoma St,-1,Loss,Home,10.47,17.40
12/31/12,Oregon,Nevada,56,43,Oregon,13,Win,Home,7.90,-4.93
12/31/12,Nevada,Oregon,43,56,Oregon,-13,Loss,Away,-4.93,7.90
12/31/12,Oregon St,TX Pan American,84,59,Oregon St,25,Win,Home,2.00,-5.07
12/31/12,TX Pan American,Oregon St,59,84,Oregon St,-25,Loss,Away,-5.07,2.00
12/31/12,Cincinnati,Pittsburgh,70,61,Pittsburgh,9,Win,Away,8.45,14.71
12/31/12,Pittsburgh,Cincinnati,61,70,Pittsburgh,-9,Loss,Home,14.71,8.45
12/31/12,Iona,St Bonaventure,93,74,St Bonaventure,19,Win,Away,5.00,0.72
12/31/12,St Bonaventure,Iona,74,93,St Bonaventure,-19,Loss,Home,0.72,5.00
12/31/12,St Louis,New Mexico,60,46,St Louis,14,Win,Home,10.50,6.74
12/31/12,New Mexico,St Louis,46,60,St Louis,-14,Loss,Away,6.74,10.50
12/31/12,St Mary's CA,Harvard,70,69,St Mary's CA,1,Win,Home,12.70,4.70
12/31/12,Harvard,St Mary's CA,69,70,St Mary's CA,-1,Loss,Away,4.70,12.70
12/31/12,Syracuse,Central Conn,96,62,Syracuse,34,Win,Home,12.68,-4.20
12/31/12,Central Conn,Syracuse,62,96,Syracuse,-34,Loss,Away,-4.20,12.68
12/31/12,Temple,Bowling Green,75,57,Temple,18,Win,Home,4.97,-0.83
12/31/12,Bowling Green,Temple,57,75,Temple,-18,Loss,Away,-0.83,4.97
12/31/12,Utah St,Texas St,81,57,Texas St,24,Win,Away,4.79,-6.23
12/31/12,Texas St,Utah St,57,81,Texas St,-24,Loss,Home,-6.23,4.79
12/31/12,Texas Tech,Florida A&M,70,56,Texas Tech,14,Win,Home,-7.03,-9.89
12/31/12,Florida A&M,Texas Tech,56,70,Texas Tech,-14,Loss,Away,-9.89,-7.03
12/31/12,Jacksonville St,TN Martin,64,54,TN Martin,10,Win,Away,-0.19,-12.59
12/31/12,TN Martin,Jacksonville St,54,64,TN Martin,-10,Loss,Home,-12.59,-0.19
12/31/12,Chicago St,Toledo,58,53,Toledo,5,Win,Away,-8.12,0.61
12/31/12,Toledo,Chicago St,53,58,Toledo,-5,Loss,Home,0.61,-8.12
12/31/12,Denver,UT Arlington,50,35,UT Arlington,15,Win,Away,10.21,1.55
12/31/12,UT Arlington,Denver,35,50,UT Arlington,-15,Loss,Home,1.55,10.21
12/31/12,San Jose St,UT San Antonio,80,67,UT San Antonio,13,Win,Away,-8.11,-6.31
12/31/12,UT San Antonio,San Jose St,67,80,UT San Antonio,-13,Loss,Home,-6.31,-8.11
12/31/12,Liberty,W Carolina,63,62,W Carolina,1,Win,Away,-4.28,-2.41
12/31/12,W Carolina,Liberty,62,63,W Carolina,-1,Loss,Home,-2.41,-4.28
12/30/12,Akron,Princeton,62,58,Akron,4,Win,Home,9.13,4.50
12/30/12,Princeton,Akron,58,62,Akron,-4,Loss,Away,4.50,9.13
12/30/12,Tulane,Alabama,53,50,Alabama,3,Win,Away,4.33,3.50
12/30/12,Alabama,Tulane,50,53,Alabama,-3,Loss,Home,3.50,4.33
12/30/12,Cornell,Binghamton,79,77,Binghamton,2,Win,Away,-4.90,-14.54
12/30/12,Binghamton,Cornell,77,79,Binghamton,-2,Loss,Home,-14.54,-4.90
12/30/12,Colgate,New Hampshire,65,63,Colgate,2,Win,Home,-6.16,-3.52
12/30/12,New Hampshire,Colgate,63,65,Colgate,-2,Loss,Away,-3.52,-6.16
12/30/12,CS Bakersfield,NC A&T,60,52,CS Bakersfield,8,Win,Home,-4.27,-0.87
12/30/12,NC A&T,CS Bakersfield,52,60,CS Bakersfield,-8,Loss,Away,-0.87,-4.27
12/30/12,Detroit,Canisius,83,78,Detroit,5,Win,Home,6.03,3.37
12/30/12,Canisius,Detroit,78,83,Detroit,-5,Loss,Away,3.37,6.03
12/30/12,G Washington,Sacred Heart,77,38,G Washington,39,Win,Home,0.93,-6.07
12/30/12,Sacred Heart,G Washington,38,77,G Washington,-39,Loss,Away,-6.07,0.93
12/30/12,Indiana St,Illinois St,77,75,Indiana St,2,Win,Home,0.62,6.52
12/30/12,Illinois St,Indiana St,75,77,Indiana St,-2,Loss,Away,6.52,0.62
12/30/12,Memphis,Loyola MD,78,64,Memphis,14,Win,Home,10.58,3.68
12/30/12,Loyola MD,Memphis,64,78,Memphis,-14,Loss,Away,3.68,10.58
12/30/12,Alabama A&M,Mississippi St,59,57,Mississippi St,2,Win,Away,-9.04,-9.30
12/30/12,Mississippi St,Alabama A&M,57,59,Mississippi St,-2,Loss,Home,-9.30,-9.04
12/30/12,Missouri St,S Illinois,70,59,Missouri St,11,Win,Home,-7.90,-2.93
12/30/12,S Illinois,Missouri St,59,70,Missouri St,-11,Loss,Away,-2.93,-7.90
12/30/12,St Francis NY,NJIT,89,87,NJIT,2,Win,Away,-1.17,0.75
12/30/12,NJIT,St Francis NY,87,89,NJIT,-2,Loss,Home,0.75,-1.17
12/30/12,Maine,Quinnipiac,76,71,Quinnipiac,5,Win,Away,-5.45,0.16
12/30/12,Quinnipiac,Maine,71,76,Quinnipiac,-5,Loss,Home,0.16,-5.45
12/30/12,SMU,Furman,72,53,SMU,19,Win,Home,0.80,-12.70
12/30/12,Furman,SMU,53,72,SMU,-19,Loss,Away,-12.70,0.80
12/30/12,St Mary's CA,Yale,78,62,St Mary's CA,16,Win,Home,12.70,-3.14
12/30/12,Yale,St Mary's CA,62,78,St Mary's CA,-16,Loss,Away,-3.14,12.70
12/30/12,TCU,MS Valley St,67,64,TCU,3,Win,Home,-8.53,-10.86
12/30/12,MS Valley St,TCU,64,67,TCU,-3,Loss,Away,-10.86,-8.53
12/30/12,USC,Dayton,63,61,USC,2,Win,Home,-1.90,5.47
12/30/12,Dayton,USC,61,63,USC,-2,Loss,Away,5.47,-1.90
12/30/12,Virginia,Wofford,74,39,Virginia,35,Win,Home,9.81,-1.63
12/30/12,Wofford,Virginia,39,74,Virginia,-35,Loss,Away,-1.63,9.81
12/30/12,West Virginia,E Kentucky,74,67,West Virginia,7,Win,Home,-1.94,6.34
12/30/12,E Kentucky,West Virginia,67,74,West Virginia,-7,Loss,Away,6.34,-1.94
12/30/12,Wichita St,Northern Iowa,66,41,Wichita St,25,Win,Home,8.87,3.10
12/30/12,Northern Iowa,Wichita St,41,66,Wichita St,-25,Loss,Away,3.10,8.87
12/30/12,Winthrop,Hampton,50,43,Winthrop,7,Win,Home,-4.31,-1.47
12/30/12,Hampton,Winthrop,43,50,Winthrop,-7,Loss,Away,-1.47,-4.31
12/29/12,Arizona St,Coppin St,68,52,Arizona St,16,Win,Home,4.55,-8.37
12/29/12,Coppin St,Arizona St,52,68,Arizona St,-16,Loss,Away,-8.37,4.55
12/29/12,Arkansas,Northwestern LA,79,61,Arkansas,18,Win,Home,5.10,5.76
12/29/12,Northwestern LA,Arkansas,61,79,Arkansas,-18,Loss,Away,5.76,5.10
12/29/12,Boston College,Holy Cross,70,60,Boston College,10,Win,Home,-1.29,-3.17
12/29/12,Holy Cross,Boston College,60,70,Boston College,-10,Loss,Away,-3.17,-1.29
12/29/12,Bradley,Drake,67,57,Bradley,10,Win,Home,-0.26,-1.93
12/29/12,Drake,Bradley,57,67,Bradley,-10,Loss,Away,-1.93,-0.26
12/29/12,Harvard,California,67,62,California,5,Win,Away,4.70,3.60
12/29/12,California,Harvard,62,67,California,-5,Loss,Home,3.60,4.70
12/29/12,Campbell,UNC Wilmington,72,60,Campbell,12,Win,Home,-4.82,-7.83
12/29/12,UNC Wilmington,Campbell,60,72,Campbell,-12,Loss,Away,-7.83,-4.82
12/29/12,St Peter's,Central Conn,71,69,Central Conn,2,Win,Away,-6.10,-4.20
12/29/12,Central Conn,St Peter's,69,71,Central Conn,-2,Loss,Home,-4.20,-6.10
12/29/12,Chattanooga,Utah Valley,76,69,Chattanooga,7,Win,Home,-5.48,-4.44
12/29/12,Utah Valley,Chattanooga,69,76,Chattanooga,-7,Loss,Away,-4.44,-5.48
12/29/12,Colorado,Hartford,80,52,Colorado,28,Win,Home,4.80,-0.66
12/29/12,Hartford,Colorado,52,80,Colorado,-28,Loss,Away,-0.66,4.80
12/29/12,Columbia,Manhattan,69,58,Columbia,11,Win,Home,0.23,-2.38
12/29/12,Manhattan,Columbia,58,69,Columbia,-11,Loss,Away,-2.38,0.23
12/29/12,Connecticut,Washington,61,53,Connecticut,8,Win,Home,4.47,1.16
12/29/12,Washington,Connecticut,53,61,Connecticut,-8,Loss,Away,1.16,4.47
12/29/12,Creighton,Evansville,87,70,Creighton,17,Win,Home,12.32,2.63
12/29/12,Evansville,Creighton,70,87,Creighton,-17,Loss,Away,2.63,12.32
12/29/12,CS Fullerton,Santa Barbara,86,79,CS Fullerton,7,Win,Home,0.38,-4.68
12/29/12,Santa Barbara,CS Fullerton,79,86,CS Fullerton,-7,Loss,Away,-4.68,0.38
12/29/12,Loyola-Chicago,DePaul,69,61,DePaul,8,Win,Away,1.27,-3.42
12/29/12,DePaul,Loyola-Chicago,61,69,DePaul,-8,Loss,Home,-3.42,1.27
12/29/12,Duke,Santa Clara,90,77,Duke,13,Win,Home,13.58,5.10
12/29/12,Santa Clara,Duke,77,90,Duke,-13,Loss,Away,5.10,13.58
12/29/12,East Carolina,Norfolk St,74,63,East Carolina,11,Win,Home,0.04,1.26
12/29/12,Norfolk St,East Carolina,63,74,East Carolina,-11,Loss,Away,1.26,0.04
12/29/12,Ga Southern,Georgia St,68,64,Ga Southern,4,Win,Home,-4.59,0.37
12/29/12,Georgia St,Ga Southern,64,68,Ga Southern,-4,Loss,Away,0.37,-4.59
12/29/12,Georgia,Florida A&M,82,73,Georgia,9,Win,Home,-0.65,-9.89
12/29/12,Florida A&M,Georgia,73,82,Georgia,-9,Loss,Away,-9.89,-0.65
12/29/12,Georgia Tech,Fordham,73,48,Georgia Tech,25,Win,Home,2.67,-11.48
12/29/12,Fordham,Georgia Tech,48,73,Georgia Tech,-25,Loss,Away,-11.48,2.67
12/29/12,Hawaii,CS Northridge,74,71,Hawaii,3,Win,Home,1.21,-1.97
12/29/12,CS Northridge,Hawaii,71,74,Hawaii,-3,Loss,Away,-1.97,1.21
12/29/12,Houston,Prairie View,80,75,Houston,5,Win,Home,4.32,-6.82
12/29/12,Prairie View,Houston,75,80,Houston,-5,Loss,Away,-6.82,4.32
12/29/12,Oakland,IUPUI,84,62,IUPUI,22,Win,Away,-1.90,-13.00
12/29/12,IUPUI,Oakland,62,84,IUPUI,-22,Loss,Home,-13.00,-1.90
12/29/12,Jacksonville St,Tennessee Tech,83,62,Jacksonville St,21,Win,Home,-0.19,-6.37
12/29/12,Tennessee Tech,Jacksonville St,62,83,Jacksonville St,-21,Loss,Away,-6.37,-0.19
12/29/12,Kansas,American Univ,89,57,Kansas,32,Win,Home,13.35,-6.03
12/29/12,American Univ,Kansas,57,89,Kansas,-32,Loss,Away,-6.03,13.35
12/29/12,Kansas St,Missouri KC,52,44,Kansas St,8,Win,Home,7.60,-10.87
12/29/12,Missouri KC,Kansas St,44,52,Kansas St,-8,Loss,Away,-10.87,7.60
12/29/12,Lamar,Long Island,81,80,Lamar,1,Win,Home,-17.29,2.50
12/29/12,Long Island,Lamar,80,81,Lamar,-1,Loss,Away,2.50,-17.29
12/29/12,Bryant,Lehigh,80,79,Lehigh,1,Win,Away,2.90,7.24
12/29/12,Lehigh,Bryant,79,80,Lehigh,-1,Loss,Home,7.24,2.90
12/29/12,Long Beach St,Pacific,67,63,Long Beach St,4,Win,Home,-1.86,1.55
12/29/12,Pacific,Long Beach St,63,67,Long Beach St,-4,Loss,Away,1.55,-1.86
12/29/12,Louisiana Tech,Denver,68,60,Louisiana Tech,8,Win,Home,8.70,10.21
12/29/12,Denver,Louisiana Tech,60,68,Louisiana Tech,-8,Loss,Away,10.21,8.70
12/29/12,Louisville,Kentucky,80,77,Louisville,3,Win,Home,15.55,9.26
12/29/12,Kentucky,Louisville,77,80,Louisville,-3,Loss,Away,9.26,15.55
12/29/12,Loy Marymount,CS Bakersfield,73,66,Loy Marymount,7,Win,Home,-6.61,-4.27
12/29/12,CS Bakersfield,Loy Marymount,66,73,Loy Marymount,-7,Loss,Away,-4.27,-6.61
12/29/12,Marquette,NC Central,75,66,Marquette,9,Win,Home,6.73,5.48
12/29/12,NC Central,Marquette,66,75,Marquette,-9,Loss,Away,5.48,6.73
12/29/12,Maryland,Delaware St,79,50,Maryland,29,Win,Home,7.10,-6.18
12/29/12,Delaware St,Maryland,50,79,Maryland,-29,Loss,Away,-6.18,7.10
12/29/12,Michigan,C Michigan,88,73,Michigan,15,Win,Home,11.93,-5.03
12/29/12,C Michigan,Michigan,73,88,Michigan,-15,Loss,Away,-5.03,11.93
12/29/12,Middle Tenn St,Florida Intl,69,52,Middle Tenn St,17,Win,Home,13.97,-0.55
12/29/12,Florida Intl,Middle Tenn St,52,69,Middle Tenn St,-17,Loss,Away,-0.55,13.97
12/29/12,Mt St Mary's,MD Baltimore Co,58,55,Mt St Mary's,3,Win,Home,-1.13,-9.21
12/29/12,MD Baltimore Co,Mt St Mary's,55,58,Mt St Mary's,-3,Loss,Away,-9.21,-1.13
12/29/12,Valparaiso,Murray St,66,64,Murray St,2,Win,Away,8.90,4.19
12/29/12,Murray St,Valparaiso,64,66,Murray St,-2,Loss,Home,4.19,8.90
12/29/12,N Dakota St,S Dakota St,65,62,N Dakota St,3,Win,Home,9.96,5.57
12/29/12,S Dakota St,N Dakota St,62,65,N Dakota St,-3,Loss,Away,5.57,9.96
12/29/12,Massachusetts,N Illinois,64,59,N Illinois,5,Win,Away,1.86,-10.11
12/29/12,N Illinois,Massachusetts,59,64,N Illinois,-5,Loss,Home,-10.11,1.86
12/29/12,NC State,W Michigan,84,68,NC State,16,Win,Home,7.35,2.07
12/29/12,W Michigan,NC State,68,84,NC State,-16,Loss,Away,2.07,7.35
12/29/12,South Dakota,NE Omaha,95,72,NE Omaha,23,Win,Away,-4.70,-11.28
12/29/12,NE Omaha,South Dakota,72,95,NE Omaha,-23,Loss,Home,-11.28,-4.70
12/29/12,Nebraska,Nicholls St,68,59,Nebraska,9,Win,Home,-4.90,-5.66
12/29/12,Nicholls St,Nebraska,59,68,Nebraska,-9,Loss,Away,-5.66,-4.90
12/29/12,Washington St,Idaho St,74,39,Neutral,35,Win,Neutral,1.55,-8.14
12/29/12,Boston Univ,Howard,71,44,Neutral,27,Win,Neutral,3.69,-8.96
12/29/12,BYU,Virginia Tech,97,71,Neutral,26,Win,Neutral,6.80,-4.13
12/29/12,Florida St,Tulsa,82,63,Neutral,19,Win,Neutral,-1.00,-1.38
12/29/12,Florida,Air Force,78,61,Neutral,17,Win,Neutral,18.77,1.11
12/29/12,Illinois,Auburn,81,79,Neutral,2,Win,Neutral,3.87,-3.81
12/29/12,High Point,Austin Peay,76,74,Neutral,2,Win,Neutral,3.15,-8.03
12/29/12,Auburn,Illinois,79,81,Neutral,-2,Loss,Neutral,-3.81,3.87
12/29/12,Austin Peay,High Point,74,76,Neutral,-2,Loss,Neutral,-8.03,3.15
12/29/12,Air Force,Florida,61,78,Neutral,-17,Loss,Neutral,1.11,18.77
12/29/12,Tulsa,Florida St,63,82,Neutral,-19,Loss,Neutral,-1.38,-1.00
12/29/12,Virginia Tech,BYU,71,97,Neutral,-26,Loss,Neutral,-4.13,6.80
12/29/12,Howard,Boston Univ,44,71,Neutral,-27,Loss,Neutral,-8.96,3.69
12/29/12,Idaho St,Washington St,39,74,Neutral,-35,Loss,Neutral,-8.14,1.55
12/29/12,North Carolina,UNLV,79,73,North Carolina,6,Win,Home,7.30,7.52
12/29/12,UNLV,North Carolina,73,79,North Carolina,-6,Loss,Away,7.52,7.30
12/29/12,Ohio St,Chicago St,87,44,Ohio St,43,Win,Home,11.47,-8.12
12/29/12,Chicago St,Ohio St,44,87,Ohio St,-43,Loss,Away,-8.12,11.47
12/29/12,Oklahoma,Ohio,74,63,Oklahoma,11,Win,Home,5.33,9.16
12/29/12,Ohio,Oklahoma,63,74,Oklahoma,-11,Loss,Away,9.16,5.33
12/29/12,Fairfield,Old Dominion,55,54,Old Dominion,1,Win,Away,2.03,-6.03
12/29/12,Old Dominion,Fairfield,54,55,Old Dominion,-1,Loss,Home,-6.03,2.03
12/29/12,Towson,Oregon St,67,66,Oregon St,1,Win,Away,0.67,2.00
12/29/12,Oregon St,Towson,66,67,Oregon St,-1,Loss,Home,2.00,0.67
12/29/12,Penn St,Duquesne,84,74,Penn St,10,Win,Home,-6.27,-8.03
12/29/12,Duquesne,Penn St,74,84,Penn St,-10,Loss,Away,-8.03,-6.27
12/29/12,TX Pan American,Portland,56,52,Portland,4,Win,Away,-5.07,-9.00
12/29/12,Portland,TX Pan American,52,56,Portland,-4,Loss,Home,-9.00,-5.07
12/29/12,Purdue,William & Mary,73,66,Purdue,7,Win,Home,1.00,-0.43
12/29/12,William & Mary,Purdue,66,73,Purdue,-7,Loss,Away,-0.43,1.00
12/29/12,Davidson,Richmond,70,64,Richmond,6,Win,Away,10.55,4.00
12/29/12,Richmond,Davidson,64,70,Richmond,-6,Loss,Home,4.00,10.55
12/29/12,San Diego,Morgan St,66,63,San Diego,3,Win,Home,-3.59,1.71
12/29/12,Morgan St,San Diego,63,66,San Diego,-3,Loss,Away,1.71,-3.59
12/29/12,SE Missouri St,TN Martin,65,60,SE Missouri St,5,Win,Home,0.76,-12.59
12/29/12,TN Martin,SE Missouri St,60,65,SE Missouri St,-5,Loss,Away,-12.59,0.76
12/29/12,Idaho,Seattle,71,64,Seattle,7,Win,Away,-2.04,-3.18
12/29/12,Seattle,Idaho,64,71,Seattle,-7,Loss,Home,-3.18,-2.04
12/29/12,La Salle,Siena,80,52,Siena,28,Win,Away,7.07,-8.73
12/29/12,Siena,La Salle,52,80,Siena,-28,Loss,Home,-8.73,7.07
12/29/12,Arkansas St,South Alabama,63,54,South Alabama,9,Win,Away,5.39,0.59
12/29/12,South Alabama,Arkansas St,54,63,South Alabama,-9,Loss,Home,0.59,5.39
12/29/12,South Carolina,Presbyterian,76,60,South Carolina,16,Win,Home,-2.55,-12.93
12/29/12,Presbyterian,South Carolina,60,76,South Carolina,-16,Loss,Away,-12.93,-2.55
12/29/12,South Florida,George Mason,61,57,South Florida,4,Win,Home,-3.40,2.27
12/29/12,George Mason,South Florida,57,61,South Florida,-4,Loss,Away,2.27,-3.40
12/29/12,Southern Utah,N Colorado,51,50,Southern Utah,1,Win,Home,-6.68,-2.59
12/29/12,N Colorado,Southern Utah,50,51,Southern Utah,-1,Loss,Away,-2.59,-6.68
12/29/12,Stanford,Lafayette,65,59,Stanford,6,Win,Home,4.81,-0.41
12/29/12,Lafayette,Stanford,59,65,Stanford,-6,Loss,Away,-0.41,4.81
12/29/12,Syracuse,Alcorn St,57,36,Syracuse,21,Win,Home,12.68,-7.13
12/29/12,Alcorn St,Syracuse,36,57,Syracuse,-21,Loss,Away,-7.13,12.68
12/29/12,SF Austin,TAM C. Christi,67,56,TAM C. Christi,11,Win,Away,11.88,-8.11
12/29/12,TAM C. Christi,SF Austin,56,67,TAM C. Christi,-11,Loss,Home,-8.11,11.88
